deg,Nan_last,Max_last,Nan_full,Max_full
4132,,,0.0919791,0.389798
4132.5,,,0.0881095,0.385904
4133,,,0.0863078,0.384142
4133.5,,,0.080966,0.378912
4134,,,0.0804319,0.378277
4134.5,,,0.0749433,0.372442
4135,,,0.0735118,0.371221
4135.5,,,0.0690756,0.365881
4136,,,0.0671673,0.363236
4136.5,,,0.0635409,0.359173
4137,,,0.059818,0.35518
4137.5,,,0.0581251,0.352555
4138,,,0.0532909,0.346727
4138.5,,,0.052392,0.345088
4139,,,0.0471592,0.338758
4139.5,,,0.0464467,0.337092
4140,,,0.0417739,0.330876
4140.5,,,0.0397476,0.328049
4141,,,0.0364755,0.323392
4141.5,,,0.0335951,0.319037
4142,,,0.0313286,0.315191
4142.5,,,0.0277458,0.309517
4143,,,0.0261539,0.307228
4143.5,,,0.0221224,0.300338
4144,,,0.0210804,0.298567
4144.5,,,0.0165693,0.29176
4145,,,0.0157187,0.288664
4145.5,,,0.0122651,0.28315
4146,,,0.0100839,0.278999
4146.5,,,0.00750691,0.274744
4147,,,0.00484841,0.268817
4147.5,,,0.00305617,0.26601
4148,,,1.05589E-05,0.259041
4148.5,,,-0.000568762,0.256917
4149,,,-0.00447527,0.249889
4149.5,,,-0.00506388,0.247135
4150,,,-0.00785987,0.241003
4150.5,,,-0.00926275,0.237436
4151,,,-0.0115592,0.232359
4151.5,,,-0.0133857,0.227122
4152,,,-0.0142967,0.223875
4152.5,,,-0.016832,0.217425
4153,,,-0.0170542,0.214974
4153.5,,,-0.0197068,0.208268
4154,,,-0.0196823,0.206088
4154.5,,,-0.0220146,0.199531
4155,,,-0.0221645,0.19649
4155.5,,,-0.0237475,0.191322
4156,,,-0.0244544,0.187102
4156.5,,,-0.0252596,0.183327
4157,,,-0.0263787,0.177968
4157.5,,,-0.0265137,0.175609
4158,,,-0.0274845,0.16926
4158.5,,,-0.0268423,0.16718
4159,,,-0.0289057,0.160756
4159.5,,,-0.0274769,0.159021
4160,,,-0.0286844,0.15352
4160.5,,,-0.0280327,0.150264
4161,,,-0.0283561,0.146253
4161.5,,,-0.0283628,0.141675
4162,,,-0.0277433,0.139476
4162.5,,,-0.0281552,0.133565
4163,,,-0.026692,0.132479
4163.5,,,-0.0275399,0.126167
4164,,,-0.0252777,0.125335
4164.5,,,-0.0259198,0.119708
4165,,,-0.0242988,0.117593
4165.5,,,-0.0239097,0.113901
4166,,,-0.0229459,0.110042
4166.5,,,-0.0214913,0.10811
4167,,,-0.0211827,0.103253
4167.5,,,-0.0184021,0.102504
4168,,,-0.0185709,0.0969671
4168.5,,,-0.0153034,0.0966609
4169,,,-0.0149039,0.0915585
4169.5,,,-0.0126869,0.0907554
4170,,,-0.0115322,0.0868166
4170.5,,,-0.00955011,0.0845392
4171,,,-0.00728395,0.0826103
4171.5,,,-0.00561769,0.079356
4172,,,-0.00267348,0.0786478
4172.5,,,-0.0021494,0.0741265
4173,,,0.0020542,0.0749294
4173.5,,,0.00282809,0.0702888
4174,,,0.00661673,0.0703481
4174.5,,,0.0082432,0.0670489
4175,,,0.0108618,0.0664245
4175.5,,,0.0139581,0.0641879
4176,,,0.0163475,0.0623253
4176.5,,,0.0201908,0.0615269
4177,,,0.0213086,0.0592365
4177.5,,,0.0255546,0.0597637
4178,,,0.0277828,0.0562674
4178.5,,,0.0320815,0.0574911
4179,,,0.0345211,0.0546311
4179.5,,,0.0382049,0.0551361
4180,,,0.0413475,0.053382
4180.5,,,0.0442501,0.052956
4181,,,0.0485007,0.052584
4181.5,,,0.0509219,0.0516547
4182,,,0.0555295,0.0526889
4182.5,,,0.058014,0.050532
4183,,,0.063122,0.0525465
4183.5,,,0.0658768,0.0504649
4184,,,0.0700255,0.0520074
4184.5,,,0.0735133,0.051014
4185,,,0.0773118,0.0518474
4185.5,,,0.0819367,0.0523978
4186,,,0.0847812,0.0521935
4186.5,,,0.0896785,0.0541023
4187,,,0.0928064,0.052947
4187.5,,,0.0982754,0.0558042
4188,,,0.101445,0.0545694
4188.5,,,0.106387,0.0574337
4189,,,0.110251,0.0573505
4189.5,,,0.114565,0.0587701
4190,,,0.119415,0.0601848
4190.5,,,0.122906,0.0609179
4191,,,0.128418,0.0632704
4191.5,,,0.132073,0.063481
4192,,,0.137764,0.0667392
4192.5,,,0.141403,0.0666082
4193,,,0.14696,0.0703355
4193.5,,,0.151517,0.0705642
4194,,,0.156077,0.0735035
4194.5,,,0.160953,0.0753464
4195,,,0.165531,0.0770787
4195.5,,,0.171299,0.0804493
4196,,,0.175523,0.0811733
4196.5,,,0.181412,0.0854443
4197,,,0.185746,0.0861569
4197.5,,,0.191357,0.0905853
4198,,,0.196511,0.0911921
4198.5,,,0.201634,0.0955952
4199,,,0.207116,0.0975376
4199.5,,,0.212055,0.100674
4200,,,0.218087,0.104328
4200.5,,,0.222877,0.106331
4201,,,0.228869,0.111102
4201.5,,,0.23368,0.112306
4202,,,0.240086,0.117795
4202.5,,,0.245042,0.119356
4203,,,0.250833,0.124331
4203.5,,,0.25657,0.126642
4204,,,0.261899,0.130779
4204.5,,,0.268441,0.134614
4205,,,0.273018,0.137546
4205.5,,,0.27975,0.142856
4206,,,0.284572,0.144787
4206.5,,,0.2913,0.150601
4207,,,0.296506,0.152789
4207.5,,,0.302727,0.158246
4208,,,0.308396,0.161143
4208.5,,,0.31389,0.165913
4209,,,0.320272,0.170129
4209.5,,,0.325308,0.173515
4210,,,0.331642,0.179068
4210.5,,,0.337016,0.181403
4211,,,0.343122,0.18773
4211.5,,,0.34862,0.189885
4212,,,0.354316,0.196291
4212.5,,,0.360403,0.199279
4213,,,0.365393,0.204475
4213.5,,,0.37159,0.208711
4214,,,0.376251,0.212898
4214.5,,,0.382799,0.218562
4215,,,0.387192,0.221551
4215.5,,,0.393399,0.22757
4216,,,0.398158,0.230664
4216.5,,,0.403868,0.236815
4217,,,0.409057,0.240306
4217.5,,,0.413872,0.245492
4218,,,0.419761,0.250247
4218.5,,,0.423782,0.254496
4219,,,0.429778,0.25985
4219.5,,,0.433907,0.263449
4220,,,0.439273,0.269515
4220.5,,,0.443472,0.272744
4221,,,0.448673,0.279027
4221.5,,,0.45308,0.282419
4222,,,0.457275,0.287966
4222.5,,,0.462704,0.292507
4223,,,0.466077,0.296883
4223.5,,,0.471233,0.302229
4224,,,0.474334,0.305963
4224.5,,,0.479477,0.312077
4225,,,0.48284,0.315328
4225.5,,,0.487138,0.321065
4226,,,0.490818,0.32465
4226.5,,,0.494472,0.330366
4227,,,0.499057,0.334527
4227.5,,,0.501455,0.339039
4228,,,0.506077,0.344374
4228.5,,,0.508388,0.348093
4229,,,0.512444,0.353639
4229.5,,,0.51505,0.357224
4230,,,0.518486,0.363119
4230.5,,,0.521406,0.366801
4231,,,0.524061,0.372314
4231.5,,,0.527476,0.376591
4232,,,0.529175,0.381181
4232.5,,,0.532888,0.386722
4233,,,0.534183,0.390879
4233.5,,,0.537383,0.396638
4234,,,0.538937,0.400178
4234.5,,,0.5416,0.406125
4235,,,0.543377,0.410485
4235.5,,,0.545211,0.416045
4236,,,0.547809,0.420823
4236.5,,,0.548473,0.425561
4237,,,0.551435,0.431138
4237.5,,,0.551766,0.43543
4238,,,0.554297,0.440989
4238.5,,,0.55493,0.445132
4239,,,0.556971,0.451298
4239.5,,,0.557944,0.455638
4240,,,0.55916,0.46101
4240.5,,,0.56075,0.465799
4241,,,0.561099,0.470551
4241.5,,,0.563294,0.475975
4242,,,0.562946,0.480136
4242.5,,,0.565004,0.486009
4243,,,0.564739,0.490068
4243.5,,,0.566281,0.495633
4244,,,0.566428,0.49962
4244.5,,,0.566994,0.505061
4245,,,0.567626,0.50944
4245.5,,,0.567509,0.514158
4246,,,0.568636,0.519173
4246.5,,,0.567515,0.523074
4247,,,0.568875,0.528488
4247.5,,,0.567621,0.532173
4248,,,0.568225,0.537501
4248.5,,,0.567497,0.541098
4249,,,0.56739,0.546078
4249.5,,,0.567034,0.549933
4250,,,0.565653,0.554168
4250.5,,,0.565951,0.558717
4251,,,0.563724,0.562127
4251.5,,,0.56424,0.567061
4252,,,0.561764,0.569894
4252.5,,,0.561756,0.574749
4253,,,0.559641,0.57775
4253.5,,,0.558607,0.581821
4254,,,0.556974,0.585179
4254.5,,,0.554769,0.588702
4255,,,0.553811,0.592295
4255.5,,,0.550955,0.594666
4256,,,0.550309,0.598758
4256.5,,,0.546913,0.6008
4257,,,0.545683,0.604507
4257.5,,,0.542404,0.606322
4258,,,0.540801,0.609404
4258.5,,,0.537823,0.611476
4259,,,0.535254,0.613914
4259.5,,,0.533145,0.616024
4260,,,0.529604,0.617529
4260.5,,,0.528003,0.620199
4261,,,0.52386,0.620981
4261.5,,,0.522119,0.623043
4262,,,0.517799,0.623605
4262.5,,,0.51584,0.625616
4263,,,0.511907,0.625872
4263.5,,,0.509079,0.627315
4264,,,0.505652,0.627706
4264.5,,,0.501783,0.628062
4265,,,0.499316,0.628581
4265.5,,,0.49451,0.628149
4266,,,0.491979,0.628931
4266.5,,,0.48693,0.627939
4267,,,0.484275,0.628054
4267.5,,,0.47935,0.626841
4268,,,0.476148,0.626638
4268.5,,,0.471647,0.625693
4269,,,0.467314,0.624887
4269.5,,,0.463875,0.62411
4270,,,0.458529,0.622645
4270.5,,,0.455417,0.622751
4271,,,0.44951,0.621045
4271.5,,,0.446411,0.621385
4272,,,0.440718,0.619357
4272.5,,,0.437304,0.619407
4273,,,0.431828,0.617671
4273.5,,,0.427389,0.616762
4274,,,0.423025,0.615201
4274.5,,,0.417431,0.613578
4275,,,0.413623,0.612824
4275.5,,,0.407642,0.610274
4276,,,0.404108,0.609695
4276.5,,,0.397744,0.606519
4277,,,0.394295,0.605852
4277.5,,,0.388443,0.602954
4278,,,0.383895,0.601704
4278.5,,,0.37917,0.598917
4279,,,0.373417,0.596709
4279.5,,,0.369748,0.594722
4280,,,0.363351,0.59144
4280.5,,,0.35999,0.589929
4281,,,0.353348,0.585932
4281.5,,,0.350171,0.584497
4282,,,0.343746,0.580493
4282.5,,,0.339812,0.578215
4283,,,0.334786,0.574887
4283.5,,,0.329408,0.571683
4284,,,0.32543,0.568488
4284.5,,,0.319226,0.564462
4285,,,0.315959,0.562478
4285.5,,,0.309712,0.55746
4286,,,0.306657,0.555239
4286.5,,,0.300399,0.550454
4287,,,0.296527,0.547769
4287.5,,,0.291531,0.543202
4288,,,0.286843,0.5398
4288.5,,,0.2828,0.536007
4289,,,0.277091,0.531584
4289.5,,,0.274029,0.528816
4290,,,0.267779,0.523374
4290.5,,,0.265272,0.52125
4291,,,0.25885,0.5156
4291.5,,,0.256121,0.513156
4292,,,0.250463,0.508231
4292.5,,,0.246585,0.504872
4293,,,0.242551,0.500977
4293.5,,,0.237483,0.49678
4294,,,0.234617,0.494146
4294.5,,,0.228772,0.488919
4295,,,0.226501,0.48709
4295.5,,,0.22056,0.481615
4296,,,0.218457,0.479848
4296.5,,,0.212748,0.474873
4297,,,0.209507,0.472503
4297.5,,,0.205387,0.468884
4298,,,0.201123,0.465135
4298.5,,,0.197936,0.462843
4299,,,0.192396,0.458168
4299.5,,,0.19057,0.457205
4300,,,0.184935,0.452265
4300.5,,,0.182996,0.451462
4301,,,0.177382,0.446602
4301.5,,,0.174739,0.445316
4302,,,0.170363,0.441893
4302.5,,,0.166818,0.439116
4303,,,0.16376,0.43696
4303.5,,,0.158464,0.43303
4304,,,0.156704,0.432258
4304.5,,,0.150789,0.427598
4305,,,0.149578,0.427007
4305.5,,,0.143956,0.422402
4306,,,0.142165,0.421413
4306.5,,,0.137739,0.41784
4307,,,0.134069,0.415214
4307.5,,,0.13126,0.413218
4308,,,0.126892,0.409334
4308.5,,,0.124719,0.408352
4309,,,0.119285,0.403379
4309.5,,,0.118821,0.403139
4310,,,0.11309,0.398021
4310.5,,,0.111469,0.397265
4311,,,0.107011,0.39276
4311.5,,,0.104217,0.390457
4312,,,0.100812,0.387498
4312.5,,,0.097121,0.383314
4313,,,0.095321,0.381722
4313.5,,,0.0902564,0.376705
4314,,,0.0893684,0.375907
4314.5,,,0.0838725,0.370192
4315,,,0.0831234,0.368915
4315.5,,,0.0779909,0.363599
4316,,,0.076278,0.361137
4316.5,,,0.072826,0.357005
4317,,,0.0692696,0.352915
4317.5,,,0.0672517,0.349999
4318,,,0.0623952,0.344509
4318.5,,,0.0617786,0.342953
4319,,,0.0561654,0.336381
4319.5,,,0.056002,0.334713
4320,,,0.0506787,0.328773
4320.5,,,0.0494394,0.325791
4321,,,0.0458654,0.321092
4321.5,,,0.0430664,0.316644
4322,,,0.040699,0.313059
4322.5,,,0.0366871,0.307208
4323,,,0.0356785,0.304898
4323.5,,,0.0311838,0.298134
4324,,,0.0306369,0.296279
4324.5,,,0.0258535,0.289315
4325,,,0.0253554,0.286807
4325.5,,,0.0211789,0.280667
4326,,,0.0199,0.276768
4326.5,,,0.0168222,0.272469
4327,,,0.014147,0.266711
4327.5,,,0.0128929,0.26394
4328,,,0.00930553,0.257003
4328.5,,,0.00884695,0.254854
4329,,,0.00462301,0.24795
4329.5,,,0.00463999,0.245404
4330,,,0.000750056,0.238995
4330.5,,,0.000150792,0.235751
4331,,,-0.00221122,0.230489
4331.5,,,-0.0037107,0.22556
4332,,,-0.00530396,0.221998
4332.5,,,-0.00765389,0.215933
4333,,,-0.00821947,0.213723
4333.5,,,-0.010844,0.206626
4334,,,-0.0105802,0.204607
4334.5,,,-0.0136075,0.198128
4335,,,-0.0132048,0.195447
4335.5,,,-0.0152786,0.190005
4336,,,-0.0158255,0.185877
4336.5,,,-0.0171001,0.182216
4337,,,-0.0179684,0.176687
4337.5,,,-0.0176179,0.174457
4338,,,-0.0197904,0.16799
4338.5,,,-0.0188168,0.166258
4339,,,-0.0207731,0.160025
4339.5,,,-0.0195761,0.158071
4340,,,-0.021212,0.152731
4340.5,,,-0.020583,0.149645
4341,,,-0.0214164,0.145693
4341.5,,,-0.0214164,0.141064
4342,,,-0.0203077,0.138768
4342.5,,,-0.0215987,0.133029
4343,,,-0.0191095,0.131982
4343.5,,,-0.0210872,0.125957
4344,,,-0.0197337,0.125055
4344.5,,,-0.0199266,0.119424
4345,,,-0.018142,0.117427
4345.5,,,-0.0179402,0.113552
4346,,,-0.0173959,0.110086
4346.5,,,-0.0158453,0.108012
4347,,,-0.0156579,0.103293
4347.5,,,-0.0132202,0.102362
4348,,,-0.0137903,0.0970316
4348.5,,,-0.0106894,0.0968701
4349,,,-0.0108422,0.0919907
4349.5,,,-0.00845113,0.091001
4350,,,-0.00745157,0.0871924
4350.5,,,-0.00575115,0.0849
4351,,,-0.00367582,0.0832093
4351.5,,,-0.0022662,0.0796385
4352,,,0.000679985,0.0791763
4352.5,,,0.00143452,0.0749241
4353,,,0.00509571,0.075423
4353.5,,,0.0054413,0.0709886
4354,,,0.00888952,0.0712354
4354.5,,,0.0104136,0.0678014
4355,,,0.0131823,0.0672517
4355.5,,,0.0157998,0.0651463
4356,,,0.0177542,0.0633569
4356.5,,,0.0209823,0.0625895
4357,,,0.022696,0.060126
4357.5,,,0.0271128,0.0609347
4358,,,0.0282369,0.0577206
4358.5,,,0.0324839,0.0584744
4359,,,0.0346798,0.0562034
4359.5,,,0.0382487,0.0563751
4360,,,0.0410765,0.0549829
4360.5,,,0.0437016,0.0543268
4361,,,0.0479259,0.0541573
4361.5,,,0.0498886,0.0530079
4362,,,0.0549073,0.054281
4362.5,,,0.0566131,0.0521487
4363,,,0.0615668,0.0540865
4363.5,,,0.0639757,0.0522795
4364,,,0.0680642,0.0539308
4364.5,,,0.0714714,0.0529708
4365,,,0.0748977,0.0536182
4365.5,,,0.0790785,0.0544554
4366,,,0.082072,0.0540473
4366.5,,,0.0867669,0.0562692
4367,,,0.0895504,0.054983
4367.5,,,0.095026,0.0577629
4368,,,0.0974138,0.0569491
4368.5,,,0.102433,0.0597531
4369,,,0.106003,0.0593467
4369.5,,,0.110044,0.0611217
4370,,,0.114558,0.062617
4370.5,,,0.118437,0.0631613
4371,,,0.123497,0.065882
4371.5,,,0.12651,0.0657929
4372,,,0.132623,0.0696222
4372.5,,,0.135213,0.0692397
4373,,,0.140996,0.0726348
4373.5,,,0.144927,0.0734235
4374,,,0.150047,0.0763542
4374.5,,,0.154509,0.0780137
4375,,,0.158666,0.0798707
4375.5,,,0.164472,0.0832312
4376,,,0.168145,0.0842775
4376.5,,,0.174078,0.0883694
4377,,,0.177939,0.089009
4377.5,,,0.183826,0.0936173
4378,,,0.188184,0.0944083
4378.5,,,0.193852,0.0983959
4379,,,0.198869,0.100867
4379.5,,,0.203504,0.103804
4380,,,0.209112,0.107565
4380.5,,,0.213833,0.109536
4381,,,0.220151,0.114195
4381.5,,,0.224437,0.115765
4382,,,0.230761,0.120999
4382.5,,,0.235546,0.122533
4383,,,0.241588,0.127819
4383.5,,,0.246782,0.130303
4384,,,0.252192,0.13395
4384.5,,,0.258114,0.138167
4385,,,0.263189,0.141226
4385.5,,,0.269536,0.146127
4386,,,0.274362,0.14826
4386.5,,,0.281141,0.154227
4387,,,0.286028,0.156063
4387.5,,,0.292213,0.161725
4388,,,0.297684,0.164849
4388.5,,,0.303484,0.169542
4389,,,0.309691,0.173641
4389.5,,,0.314646,0.176931
4390,,,0.321154,0.182546
4390.5,,,0.325964,0.185148
4391,,,0.332699,0.191132
4391.5,,,0.3376,0.193768
4392,,,0.343898,0.199573
4392.5,,,0.349303,0.202845
4393,,,0.355107,0.208169
4393.5,,,0.360916,0.212342
4394,,,0.366049,0.216435
4394.5,,,0.372032,0.221943
4395,,,0.376847,0.224991
4395.5,,,0.383178,0.231102
4396,,,0.387893,0.234125
4396.5,,,0.393687,0.240228
4397,,,0.399045,0.243577
4397.5,,,0.404127,0.249112
4398,,,0.409938,0.253492
4398.5,,,0.414193,0.257932
4399,,,0.420136,0.263173
4399.5,,,0.424319,0.266944
4400,,,0.43005,0.272987
4400.5,,,0.434391,0.276144
4401,,,0.439666,0.282232
4401.5,,,0.444365,0.285857
4402,,,0.449021,0.291452
4402.5,,,0.454125,0.295699
4403,,,0.45795,0.300246
4403.5,,,0.463089,0.305573
4404,,,0.466805,0.309248
4404.5,,,0.471987,0.3152
4405,,,0.475644,0.318491
4405.5,,,0.480403,0.324406
4406,,,0.484394,0.327983
4406.5,,,0.488213,0.333436
4407,,,0.492488,0.337589
4407.5,,,0.495773,0.342332
4408,,,0.500273,0.34739
4408.5,,,0.50315,0.350875
4409,,,0.507526,0.356858
4409.5,,,0.510618,0.360168
4410,,,0.514242,0.365938
4410.5,,,0.517723,0.369574
4411,,,0.520579,0.374869
4411.5,,,0.524285,0.379323
4412,,,0.526506,0.384115
4412.5,,,0.530426,0.389292
4413,,,0.532178,0.393365
4413.5,,,0.535906,0.39894
4414,,,0.538043,0.402889
4414.5,,,0.540958,0.40854
4415,,,0.543437,0.412675
4415.5,,,0.545591,0.418326
4416,,,0.548571,0.422807
4416.5,,,0.55012,0.427713
4417,,,0.55326,0.432745
4417.5,,,0.554289,0.437144
4418,,,0.557162,0.443024
4418.5,,,0.558594,0.446631
4419,,,0.560923,0.452457
4419.5,,,0.562748,0.456934
4420,,,0.564356,0.462082
4420.5,,,0.566365,0.466952
4421,,,0.56751,0.471506
4421.5,,,0.569927,0.477057
4422,,,0.57036,0.481163
4422.5,,,0.572666,0.486695
4423,,,0.573151,0.490508
4423.5,,,0.575023,0.496056
4424,,,0.57594,0.50018
4424.5,,,0.576889,0.505148
4425,,,0.578087,0.509466
4425.5,,,0.578262,0.514233
4426,,,0.579905,0.518878
4426.5,,,0.57928,0.522927
4427,,,0.58088,0.528221
4427.5,,,0.580245,0.531898
4428,,,0.581185,0.536788
4428.5,,,0.581021,0.540495
4429,,,0.580952,0.545019
4429.5,,,0.581015,0.549069
4430,,,0.580338,0.553174
4430.5,,,0.580615,0.557523
4431,,,0.579136,0.561104
4431.5,,,0.579394,0.565516
4432,,,0.577787,0.568641
4432.5,,,0.577804,0.573212
4433,,,0.575949,0.576233
4433.5,,,0.575194,0.580203
4434,,,0.573767,0.583424
4434.5,,,0.571992,0.58682
4435,,,0.571162,0.590544
4435.5,,,0.568597,0.593093
4436,,,0.56778,0.597018
4436.5,,,0.564995,0.599052
4437,,,0.563864,0.602518
4437.5,,,0.560593,0.604534
4438,,,0.559202,0.607547
4438.5,,,0.556279,0.609737
4439,,,0.553937,0.612254
4439.5,,,0.551904,0.614433
4440,,,0.548563,0.616124
4440.5,,,0.546865,0.618421
4441,,,0.54288,0.619523
4441.5,,,0.540958,0.621608
4442,,,0.536899,0.622317
4442.5,,,0.53498,0.624178
4443,,,0.530913,0.624508
4443.5,,,0.528078,0.626103
4444,,,0.524582,0.6267
4444.5,,,0.520578,0.626951
4445,,,0.518074,0.627904
4445.5,,,0.513307,0.627471
4446,,,0.510425,0.628414
4446.5,,,0.505529,0.627274
4447,,,0.502513,0.627954
4447.5,,,0.497535,0.626441
4448,,,0.494288,0.626462
4448.5,,,0.489538,0.625522
4449,,,0.484928,0.62467
4449.5,,,0.481206,0.623911
4450,,,0.475662,0.622308
4450.5,,,0.472125,0.622044
4451,,,0.466194,0.620207
4451.5,,,0.462753,0.620284
4452,,,0.456857,0.618474
4452.5,,,0.45273,0.618582
4453,,,0.44706,0.61695
4453.5,,,0.442194,0.615968
4454,,,0.437513,0.614631
4454.5,,,0.431635,0.612967
4455,,,0.427114,0.612007
4455.5,,,0.420643,0.609649
4456,,,0.416719,0.608909
4456.5,,,0.410022,0.606151
4457,,,0.406031,0.605447
4457.5,,,0.399509,0.602566
4458,,,0.394429,0.600888
4458.5,,,0.388843,0.598808
4459,,,0.383072,0.596391
4459.5,,,0.37828,0.594684
4460,,,0.371373,0.59111
4460.5,,,0.367323,0.58984
4461,,,0.360254,0.586001
4461.5,,,0.356077,0.58479
4462,,,0.349066,0.580509
4462.5,,,0.3445,0.578306
4463,,,0.338666,0.575175
4463.5,,,0.332786,0.571865
4464,,,0.327898,0.569207
4464.5,,,0.321277,0.565075
4465,,,0.317092,0.562849
4465.5,,,0.310074,0.558306
4466,,,0.306365,0.556074
4466.5,,,0.299308,0.551214
4467,,,0.29525,0.548655
4467.5,,,0.289374,0.544441
4468,,,0.284085,0.540811
4468.5,,,0.279258,0.537337
4469,,,0.273036,0.532639
4469.5,,,0.269621,0.53005
4470,,,0.262779,0.524902
4470.5,,,0.259474,0.522618
4471,,,0.252934,0.517357
4471.5,,,0.249312,0.51465
4472,,,0.243798,0.509937
4472.5,,,0.239554,0.506663
4473,,,0.234807,0.502745
4473.5,,,0.229497,0.498544
4474,,,0.226263,0.49594
4474.5,,,0.220296,0.490822
4475,,,0.217805,0.488924
4475.5,,,0.211639,0.48364
4476,,,0.209026,0.481779
4476.5,,,0.203596,0.476928
4477,,,0.200259,0.474282
4477.5,,,0.19575,0.470744
4478,,,0.191228,0.467101
4478.5,,,0.18826,0.464692
4479,,,0.182877,0.460326
4479.5,,,0.1807,0.45901
4480,,,0.175031,0.454074
4480.5,,,0.17288,0.453064
4481,,,0.167522,0.448467
4481.5,,,0.164866,0.447031
4482,,,0.160586,0.443608
4482.5,,,0.156612,0.440757
4483,,,0.153935,0.438739
4483.5,,,0.148847,0.434448
4484,,,0.146993,0.433687
4484.5,,,0.141091,0.429005
4485,,,0.140124,0.428617
4485.5,,,0.134274,0.423774
4486,,,0.132463,0.422516
4486.5,,,0.128097,0.419318
4487,,,0.124693,0.416565
4487.5,,,0.121956,0.414344
4488,,,0.117415,0.410572
4488.5,,,0.115659,0.409381
4489,,,0.109922,0.404674
4489.5,,,0.109378,0.404097
4490,,,0.103667,0.399077
4490.5,,,0.102268,0.398012
4491,,,0.0980189,0.393715
4491.5,,,0.0947849,0.39135
4492,,,0.0917649,0.388251
4492.5,,,0.0879179,0.38441
4493,,,0.0862226,0.382625
4493.5,,,0.0807873,0.37737
4494,,,0.0801439,0.376693
4494.5,,,0.0748123,0.370944
4495,,,0.0733105,0.369686
4495.5,,,0.0688972,0.364343
4496,,,0.0669763,0.361798
4496.5,,,0.0633753,0.357696
4497,,,0.0597113,0.353615
4497.5,,,0.057895,0.351045
4498,,,0.053107,0.345364
4498.5,,,0.0522667,0.343647
4499,,,0.0470377,0.337358
4499.5,,,0.0463612,0.335626
4500,,,0.0415007,0.329467
4500.5,,,0.0395861,0.326654
4501,,,0.0363563,0.32194
4501.5,,,0.0334557,0.317702
4502,,,0.0311481,0.313756
4502.5,,,0.0275588,0.308203
4503,,,0.0259946,0.305843
4503.5,,,0.0220366,0.299027
4504,,,0.0209624,0.297249
4504.5,,,0.0164447,0.290373
4505,,,0.0155944,0.287425
4505.5,,,0.0121204,0.281809
4506,,,0.00993728,0.277714
4506.5,,,0.00732577,0.27349
4507,,,0.00478156,0.267656
4507.5,,,0.00279647,0.264708
4508,,,-3.78222E-06,0.257869
4508.5,,,-0.000648683,0.255624
4509,,,-0.0046174,0.248653
4509.5,,,-0.00520773,0.246009
4510,,,-0.00797161,0.239665
4510.5,,,-0.00937188,0.236354
4511,,,-0.0116663,0.231176
4511.5,,,-0.0135036,0.226046
4512,,,-0.014407,0.222641
4512.5,,,-0.0169432,0.216275
4513,,,-0.0171796,0.213892
4513.5,,,-0.0198059,0.207098
4514,,,-0.0197887,0.204981
4514.5,,,-0.0220896,0.198511
4515,,,-0.0222937,0.195344
4515.5,,,-0.0238363,0.190289
4516,,,-0.0245355,0.185983
4516.5,,,-0.0253465,0.182304
4517,,,-0.0264902,0.176833
4517.5,,,-0.0266395,0.174514
4518,,,-0.0275275,0.168302
4518.5,,,-0.0269294,0.166185
4519,,,-0.0290308,0.159794
4519.5,,,-0.0275633,0.157895
4520,,,-0.0287949,0.152521
4520.5,,,-0.0281485,0.149397
4521,,,-0.0284277,0.145207
4521.5,,,-0.02839,0.140722
4522,,,-0.0278291,0.138492
4522.5,,,-0.0282589,0.132591
4523,,,-0.0268241,0.131467
4523.5,,,-0.0275886,0.12527
4524,,,-0.025446,0.124474
4524.5,,,-0.0259075,0.118777
4525,,,-0.024313,0.116813
4525.5,,,-0.0240405,0.112908
4526,,,-0.0231662,0.109147
4526.5,,,-0.0214436,0.107167
4527,,,-0.0212049,0.102372
4527.5,,,-0.0184834,0.101599
4528,,,-0.0186057,0.0961193
